Cardinalis cardinalis,http://145.136.242.65:8090/iucn_maps/Cardinalis_cardinalis_2019-10-16_13-32-49_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Cardinalis cardinalis,Occurrence of Cardinalis cardinalis,BirdLife International and Handbook of the Birds of the World (2018) 2018. Cardinalis cardinalis. The IUCN Red List of Threatened Species. Version 2020-1
Carduelis carduelis,http://145.136.242.65:8090/iucn_maps/Carduelis_carduelis_2019-10-16_13-32-53_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Carduelis carduelis,Occurrence of Carduelis carduelis,BirdLife International and Handbook of the Birds of the World (2018) 2018. Carduelis carduelis. The IUCN Red List of Threatened Species. Version 2020-1
Cariama cristata,http://145.136.242.65:8090/iucn_maps/Cariama_cristata_2019-10-16_13-32-58_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Cariama cristata,Occurrence of Cariama cristata,BirdLife International and Handbook of the Birds of the World (2016) 2006. Cariama cristata. The IUCN Red List of Threatened Species. Version 2020-1
Carnegiea gigantea,http://145.136.242.65:8090/iucn_maps/Carnegiea_gigantea_2019-10-16_13-33-02_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Carnegiea gigantea,Occurrence of Carnegiea gigantea,"Burquez Montijo, A., Butterworth, C., Baker, M. & Felger, R.S. 2013. Carnegiea gigantea. The IUCN Red List of Threatened Species. Version 2020-1"
Castanea sativa,http://145.136.242.65:8090/iucn_maps/Castanea_sativa_2019-10-16_13-33-09_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Castanea sativa,Occurrence of Castanea sativa,BGCI 2018. Castanea sativa. The IUCN Red List of Threatened Species. Version 2020-1
Casuarius casuarius,http://145.136.242.65:8090/iucn_maps/Casuarius_casuarius_2019-10-16_13-33-18_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Casuarius casuarius,Occurrence of Casuarius casuarius,BirdLife International and Handbook of the Birds of the World (2018) 2017. Casuarius casuarius. The IUCN Red List of Threatened Species. Version 2020-1
Cathartes aura,http://145.136.242.65:8090/iucn_maps/Cathartes_aura_2019-10-16_13-33-22_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Cathartes aura,Occurrence of Cathartes aura,BirdLife International and Handbook of the Birds of the World (2018) 2017. Cathartes aura. The IUCN Red List of Threatened Species. Version 2020-1
Ceratotherium simum,http://145.136.242.65:8090/iucn_maps/Ceratotherium_simum_2019-10-16_13-33-39_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Ceratotherium simum,Occurrence of Ceratotherium simum,IUCN (International Union for Conservation of Nature) 2020. Ceratotherium simum. The IUCN Red List of Threatened Species. Version 2020-1
Cercartetus caudatus,http://145.136.242.65:8090/iucn_maps/Cercartetus_caudatus_2019-10-16_13-33-43_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Cercartetus caudatus,Occurrence of Cercartetus caudatus,IUCN (International Union for Conservation of Nature) 2008. Cercartetus caudatus. The IUCN Red List of Threatened Species. Version 2020-1
Cercopithecus cephus,http://145.136.242.65:8090/iucn_maps/Cercopithecus_cephus_2019-10-16_13-33-51_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Cercopithecus cephus,Occurrence of Cercopithecus cephus,IUCN (International Union for Conservation of Nature) 2019. Cercopithecus cephus. The IUCN Red List of Threatened Species. Version 2020-1
Cercopithecus mitis,http://145.136.242.65:8090/iucn_maps/Cercopithecus_mitis_2019-10-16_13-33-55_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Cercopithecus mitis,Occurrence of Cercopithecus mitis,IUCN (International Union for Conservation of Nature) 2019. Cercopithecus mitis. The IUCN Red List of Threatened Species. Version 2020-1
Cercopithecus petaurista,http://145.136.242.65:8090/iucn_maps/Cercopithecus_petaurista_2019-10-16_13-34-00_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Cercopithecus petaurista,Occurrence of Cercopithecus petaurista,IUCN (International Union for Conservation of Nature) 2008. Cercopithecus petaurista. The IUCN Red List of Threatened Species. Version 2020-1
Certhia brachydactyla,http://145.136.242.65:8090/iucn_maps/Certhia_brachydactyla_2019-10-16_13-34-04_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Certhia brachydactyla,Occurrence of Certhia brachydactyla,BirdLife International and Handbook of the Birds of the World (2016) 2008. Certhia brachydactyla. The IUCN Red List of Threatened Species. Version 2020-1
Cervus elaphus,http://145.136.242.65:8090/iucn_maps/Cervus_elaphus_2019-10-16_13-34-09_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Cervus elaphus,Occurrence of Cervus elaphus,IUCN (International Union for Conservation of Nature) 2018. Cervus elaphus. The IUCN Red List of Threatened Species. Version 2020-1
Ceryle rudis,http://145.136.242.65:8090/iucn_maps/Ceryle_rudis_2019-10-16_13-34-13_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Ceryle rudis,Occurrence of Ceryle rudis,BirdLife International and Handbook of the Birds of the World (2016) 2014. Ceryle rudis. The IUCN Red List of Threatened Species. Version 2020-1
Chaetodon auriga,http://145.136.242.65:8090/iucn_maps/Chaetodon_auriga_2019-10-16_13-34-17_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Chaetodon auriga,Occurrence of Chaetodon auriga,International Union for Conservation of Nature (IUCN) 2010. Chaetodon auriga. The IUCN Red List of Threatened Species. Version 2020-1
Chaetophractus villosus,http://145.136.242.65:8090/iucn_maps/Chaetophractus_villosus_2019-10-16_13-34-22_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Chaetophractus villosus,Occurrence of Chaetophractus villosus,IUCN (International Union for Conservation of Nature) 2014. Chaetophractus villosus. The IUCN Red List of Threatened Species. Version 2020-1
Chamaeleo africanus,http://145.136.242.65:8090/iucn_maps/Chamaeleo_africanus_2019-10-16_13-34-26_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Chamaeleo africanus,Occurrence of Chamaeleo africanus,IUCN 2014. Chamaeleo africanus. The IUCN Red List of Threatened Species. Version 2020-1
Chelidonichthys lucerna,http://145.136.242.65:8090/iucn_maps/Chelidonichthys_lucerna_2019-10-16_13-34-30_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Chelidonichthys lucerna,Occurrence of Chelidonichthys lucerna,International Union for Conservation of Nature 2015. Chelidonichthys lucerna. The IUCN Red List of Threatened Species. Version 2020-1
Chelmon rostratus,http://145.136.242.65:8090/iucn_maps/Chelmon_rostratus_2019-10-16_13-34-35_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Chelmon rostratus,Occurrence of Chelmon rostratus,International Union for Conservation of Nature (IUCN) 2010. Chelmon rostratus. The IUCN Red List of Threatened Species. Version 2020-1
Chelonia mydas,http://145.136.242.65:8090/iucn_maps/Chelonia_mydas_2019-10-16_13-34-44_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Chelonia mydas,Occurrence of Chelonia mydas,Marine Turtle Red List Authority 2004. Chelonia mydas. The IUCN Red List of Threatened Species. Version 2020-1
Chelon labrosus,http://145.136.242.65:8090/iucn_maps/Chelon_labrosus_2019-10-16_13-34-39_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Chelon labrosus,Occurrence of Chelon labrosus,IUCN (International Union for Conservation of Nature) 2010. Chelon labrosus. The IUCN Red List of Threatened Species. Version 2020-1
Chinchilla lanigera,http://145.136.242.65:8090/iucn_maps/Chinchilla_lanigera_2019-10-16_13-34-49_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Chinchilla lanigera,Occurrence of Chinchilla lanigera,IUCN SSC Small Mammal Specialist Group 2016. Chinchilla lanigera. The IUCN Red List of Threatened Species. Version 2020-1
Chiropotes satanas,http://145.136.242.65:8090/iucn_maps/Chiropotes_satanas_2019-10-16_13-46-31_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Chiropotes satanas,Occurrence of Chiropotes satanas,IUCN (International Union for Conservation of Nature) 2008. Chiropotes satanas. The IUCN Red List of Threatened Species. Version 2020-1
Chiroxiphia linearis,http://145.136.242.65:8090/iucn_maps/Chiroxiphia_linearis_2019-10-16_13-46-36_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Chiroxiphia linearis,Occurrence of Chiroxiphia linearis,BirdLife International and Handbook of the Birds of the World (2016) 2006. Chiroxiphia linearis. The IUCN Red List of Threatened Species. Version 2020-1
Chloebia gouldiae,http://145.136.242.65:8090/iucn_maps/Chloebia_gouldiae_2019-10-16_14-23-54_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Chloebia gouldiae,Occurrence of Chloebia gouldiae,BirdLife International and Handbook of the Birds of the World (2016) 2016. Chloebia gouldiae. The IUCN Red List of Threatened Species. Version 2020-1
Chlorocebus aethiops,http://145.136.242.65:8090/iucn_maps/Chlorocebus_aethiops_2019-10-16_13-46-40_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Chlorocebus aethiops,Occurrence of Chlorocebus aethiops,IUCN (International Union for Conservation of Nature) 2008. Chlorocebus aethiops. The IUCN Red List of Threatened Species. Version 2020-1
Choloepus didactylus,http://145.136.242.65:8090/iucn_maps/Choloepus_didactylus_2019-10-16_13-46-44_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Choloepus didactylus,Occurrence of Choloepus didactylus,IUCN (International Union for Conservation of Nature) 2011. Choloepus didactylus. The IUCN Red List of Threatened Species. Version 2020-1
Chrysolampis mosquitus,http://145.136.242.65:8090/iucn_maps/Chrysolampis_mosquitus_2019-10-16_13-46-53_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Chrysolampis mosquitus,Occurrence of Chrysolampis mosquitus,BirdLife International and Handbook of the Birds of the World (2016) 2006. Chrysolampis mosquitus. The IUCN Red List of Threatened Species. Version 2020-1
Chrysolophus pictus,http://145.136.242.65:8090/iucn_maps/Chrysolophus_pictus_2019-10-16_13-46-58_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Chrysolophus pictus,Occurrence of Chrysolophus pictus,BirdLife International and Handbook of the Birds of the World (2018) 2017. Chrysolophus pictus. The IUCN Red List of Threatened Species. Version 2020-1
Cicinnurus regius,http://145.136.242.65:8090/iucn_maps/Cicinnurus_regius_2019-10-16_13-47-02_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Cicinnurus regius,Occurrence of Cicinnurus regius,BirdLife International and Handbook of the Birds of the World (2017) 2017. Cicinnurus regius. The IUCN Red List of Threatened Species. Version 2020-1
Circaetus gallicus,http://145.136.242.65:8090/iucn_maps/Circaetus_gallicus_2019-10-16_14-59-45_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Circaetus gallicus,Occurrence of Circaetus gallicus,BirdLife International and Handbook of the Birds of the World (2016) 2014. Circaetus gallicus. The IUCN Red List of Threatened Species. Version 2020-1
Circus buffoni,http://145.136.242.65:8090/iucn_maps/Circus_buffoni_2019-10-16_13-47-20_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Circus buffoni,Occurrence of Circus buffoni,BirdLife International and Handbook of the Birds of the World (2016) 2013. Circus buffoni. The IUCN Red List of Threatened Species. Version 2020-1
Coffea arabica,http://145.136.242.65:8090/iucn_maps/Coffea_arabica_2019-10-16_13-47-31_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Coffea arabica,Occurrence of Coffea arabica,"Moat, J., Gole, T.W. and Davis, A.P. 2018. Least concern to endangered: Applying climate change projections profoundly influences the extinction risk assessment for wild Arabica coffee. Global Change Biology: 1-14 2018. Coffea arabica. The IUCN Red List of Threatened Species. Version 2020-1"
Colibri coruscans,http://145.136.242.65:8090/iucn_maps/Colibri_coruscans_2019-10-16_13-47-35_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Colibri coruscans,Occurrence of Colibri coruscans,BirdLife International and Handbook of the Birds of the World (2016) 2002. Colibri coruscans. The IUCN Red List of Threatened Species. Version 2020-1
Columba livia,http://145.136.242.65:8090/iucn_maps/Columba_livia_2019-10-16_13-47-41_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Columba livia,Occurrence of Columba livia,BirdLife International and Handbook of the Birds of the World (2019) 2019. Columba livia. The IUCN Red List of Threatened Species. Version 2020-1
Connochaetes gnou,http://145.136.242.65:8090/iucn_maps/Connochaetes_gnou_2019-10-16_13-47-46_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Connochaetes gnou,Occurrence of Connochaetes gnou,IUCN (International Union for Conservation of Nature) 2008. Connochaetes gnou. The IUCN Red List of Threatened Species. Version 2020-1
Conus leopardus,http://145.136.242.65:8090/iucn_maps/Conus_leopardus_2019-10-16_13-47-50_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Conus leopardus,Occurrence of Conus leopardus,"Conch Books, Hackenheim, Germany 2012. Conus leopardus. The IUCN Red List of Threatened Species. Version 2020-1"
Conus litteratus,http://145.136.242.65:8090/iucn_maps/Conus_litteratus_2019-10-16_13-47-54_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Conus litteratus,Occurrence of Conus litteratus,"Conch Books, Hackenheim, Germany 2012. Conus litteratus. The IUCN Red List of Threatened Species. Version 2020-1"
Coracias cyanogaster,http://145.136.242.65:8090/iucn_maps/Coracias_cyanogaster_2019-10-16_13-47-59_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Coracias cyanogaster,Occurrence of Coracias cyanogaster,BirdLife International and Handbook of the Birds of the World (2016) 2010. Coracias cyanogaster. The IUCN Red List of Threatened Species. Version 2020-1
Coragyps atratus,http://145.136.242.65:8090/iucn_maps/Coragyps_atratus_2019-10-16_13-48-07_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Coragyps atratus,Occurrence of Coragyps atratus,BirdLife International and Handbook of the Birds of the World (2016) 2013. Coragyps atratus. The IUCN Red List of Threatened Species. Version 2020-1
Corallus caninus,http://145.136.242.65:8090/iucn_maps/Corallus_caninus_2019-10-16_13-48-16_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Corallus caninus,Occurrence of Corallus caninus,"Center for Biodiversity, Temple University 2015. Corallus caninus. The IUCN Red List of Threatened Species. Version 2020-1"
Coronella austriaca,http://145.136.242.65:8090/iucn_maps/Coronella_austriaca_2019-10-16_14-18-53_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Coronella austriaca,Occurrence of Coronella austriaca,"IUCN, CI 2017. Coronella austriaca. The IUCN Red List of Threatened Species. Version 2020-1"
Corvus frugilegus,http://145.136.242.65:8090/iucn_maps/Corvus_frugilegus_2019-10-16_14-19-05_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Corvus frugilegus,Occurrence of Corvus frugilegus,BirdLife International and Handbook of the Birds of the World (2017) 2017. Corvus frugilegus. The IUCN Red List of Threatened Species. Version 2020-1
Coryphaena hippurus,http://145.136.242.65:8090/iucn_maps/Coryphaena_hippurus_2019-10-16_14-19-23_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Coryphaena hippurus,Occurrence of Coryphaena hippurus,IUCN (International Union for Conservation of Nature) 2010. Coryphaena hippurus. The IUCN Red List of Threatened Species. Version 2020-1
Crocodylus niloticus,http://145.136.242.65:8090/iucn_maps/Crocodylus_niloticus_2019-10-16_14-19-34_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Crocodylus niloticus,Occurrence of Crocodylus niloticus,"Isberg, S.R., Combrink, X., Lippai, C., Balaguera-Reina, S. & Ross, J.P. 2018. Crocodylus niloticus. The IUCN Red List of Threatened Species. Version 2020-1"
Crocodylus porosus,http://145.136.242.65:8090/iucn_maps/Crocodylus_porosus_2019-10-16_14-19-38_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Crocodylus porosus,Occurrence of Crocodylus porosus,IUCN (International Union for Conservation of Nature) 2014. Crocodylus porosus. The IUCN Red List of Threatened Species. Version 2020-1
Crocodylus siamensis,http://145.136.242.65:8090/iucn_maps/Crocodylus_siamensis_2019-10-16_14-19-42_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Crocodylus siamensis,Occurrence of Crocodylus siamensis,IUCN (International Union for Conservation of Nature) 2014. Crocodylus siamensis. The IUCN Red List of Threatened Species. Version 2020-1
Crossarchus obscurus,http://145.136.242.65:8090/iucn_maps/Crossarchus_obscurus_2019-10-16_14-19-46_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Crossarchus obscurus,Occurrence of Crossarchus obscurus,IUCN (International Union for Conservation of Nature) 2008. Crossarchus obscurus. The IUCN Red List of Threatened Species. Version 2020-1
Crossoptilon auritum,http://145.136.242.65:8090/iucn_maps/Crossoptilon_auritum_2019-10-16_14-19-51_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Crossoptilon auritum,Occurrence of Crossoptilon auritum,BirdLife International and Handbook of the Birds of the World (2016) 2010. Crossoptilon auritum. The IUCN Red List of Threatened Species. Version 2020-1
Crotalus atrox,http://145.136.242.65:8090/iucn_maps/Crotalus_atrox_2019-10-16_14-19-56_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Crotalus atrox,Occurrence of Crotalus atrox,NatureServe and IUCN (International Union for Conservation of Nature) 2007. Crotalus atrox. The IUCN Red List of Threatened Species. Version 2020-1
Crotalus viridis,http://145.136.242.65:8090/iucn_maps/Crotalus_viridis_2019-10-16_14-20-00_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Crotalus viridis,Occurrence of Crotalus viridis,NatureServe and IUCN (International Union for Conservation of Nature) 2007. Crotalus viridis. The IUCN Red List of Threatened Species. Version 2020-1
Ctenosaura similis,http://145.136.242.65:8090/iucn_maps/Ctenosaura_similis_2019-10-16_14-20-04_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Ctenosaura similis,Occurrence of Ctenosaura similis,IUCN 2009. Ctenosaura similis. The IUCN Red List of Threatened Species. Version 2020-1
Cuniculus paca,http://145.136.242.65:8090/iucn_maps/Cuniculus_paca_2019-10-16_14-20-13_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Cuniculus paca,Occurrence of Cuniculus paca,IUCN SSC Small Mammal Specialist Group 2016. Cuniculus paca. The IUCN Red List of Threatened Species. Version 2020-1
Cyanerpes caeruleus,http://145.136.242.65:8090/iucn_maps/Cyanerpes_caeruleus_2019-10-16_14-20-17_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Cyanerpes caeruleus,Occurrence of Cyanerpes caeruleus,BirdLife International and Handbook of the Birds of the World (2016) 2002. Cyanerpes caeruleus. The IUCN Red List of Threatened Species. Version 2020-1
Cyanistes caeruleus,http://145.136.242.65:8090/iucn_maps/Cyanistes_caeruleus_2019-10-16_14-20-21_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Cyanistes caeruleus,Occurrence of Cyanistes caeruleus,BirdLife International and Handbook of the Birds of the World (2017) 2017. Cyanistes caeruleus. The IUCN Red List of Threatened Species. Version 2020-1
Cyanocorax yncas,http://145.136.242.65:8090/iucn_maps/Cyanocorax_yncas_2019-10-16_14-20-25_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Cyanocorax yncas,Occurrence of Cyanocorax yncas,BirdLife International and Handbook of the Birds of the World (2017) 2017. Cyanocorax yncas. The IUCN Red List of Threatened Species. Version 2020-1
Cymbirhynchus macrorhynchos,http://145.136.242.65:8090/iucn_maps/Cymbirhynchus_macrorhynchos_2019-10-16_14-20-54_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Cymbirhynchus macrorhynchos,Occurrence of Cymbirhynchus macrorhynchos,BirdLife International and Handbook of the Birds of the World (2016) 2016. Cymbirhynchus macrorhynchos. The IUCN Red List of Threatened Species. Version 2020-1
Cyprinus carpio,http://145.136.242.65:8090/iucn_maps/Cyprinus_carpio_2019-10-16_14-20-58_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Cyprinus carpio,Occurrence of Cyprinus carpio,IUCN (International Union for Conservation of Nature) 2008. Cyprinus carpio. The IUCN Red List of Threatened Species. Version 2020-1
Dacelo novaeguineae,http://145.136.242.65:8090/iucn_maps/Dacelo_novaeguineae_2019-10-16_14-21-07_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Dacelo novaeguineae,Occurrence of Dacelo novaeguineae,BirdLife International and Handbook of the Birds of the World (2016) 2014. Dacelo novaeguineae. The IUCN Red List of Threatened Species. Version 2020-1
Dama dama,http://145.136.242.65:8090/iucn_maps/Dama_dama_2019-10-16_14-21-11_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Dama dama,Occurrence of Dama dama,IUCN (International Union for Conservation of Nature) 2008. Dama dama. The IUCN Red List of Threatened Species. Version 2020-1
Dasyprocta leporina,http://145.136.242.65:8090/iucn_maps/Dasyprocta_leporina_2019-10-16_14-21-19_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Dasyprocta leporina,Occurrence of Dasyprocta leporina,IUCN SSC Small Mammal Specialist Group 2016. Dasyprocta leporina. The IUCN Red List of Threatened Species. Version 2020-1
Dasypus novemcinctus,http://145.136.242.65:8090/iucn_maps/Dasypus_novemcinctus_2019-10-16_14-21-23_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Dasypus novemcinctus,Occurrence of Dasypus novemcinctus,IUCN (International Union for Conservation of Nature) 2014. Dasypus novemcinctus. The IUCN Red List of Threatened Species. Version 2020-1
Delonix regia,http://145.136.242.65:8090/iucn_maps/Delonix_regia_2019-10-16_14-21-32_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Delonix regia,Occurrence of Delonix regia,IUCN (International Union for Conservation of Nature) 2014. Delonix regia. The IUCN Red List of Threatened Species. Version 2020-1
Delphinus delphis,http://145.136.242.65:8090/iucn_maps/Delphinus_delphis_2019-10-16_14-21-40_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Delphinus delphis,Occurrence of Delphinus delphis,International Union for Conservation of Nature (IUCN) 2012. Delphinus delphis. The IUCN Red List of Threatened Species. Version 2020-1
Dendrobates auratus,http://145.136.242.65:8090/iucn_maps/Dendrobates_auratus_2019-10-16_14-21-44_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Dendrobates auratus,Occurrence of Dendrobates auratus,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe. 2008. Dendrobates auratus. The IUCN Red List of Threatened Species. Version 2020-1"
Dendrobates tinctorius,http://145.136.242.65:8090/iucn_maps/Dendrobates_tinctorius_2019-10-16_14-21-48_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Dendrobates tinctorius,Occurrence of Dendrobates tinctorius,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe. 2008. Dendrobates tinctorius. The IUCN Red List of Threatened Species. Version 2020-1"
Dendrolagus dorianus,http://145.136.242.65:8090/iucn_maps/Dendrolagus_dorianus_2019-10-16_14-21-57_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Dendrolagus dorianus,Occurrence of Dendrolagus dorianus,IUCN (International Union for Conservation of Nature) 2008. Dendrolagus dorianus. The IUCN Red List of Threatened Species. Version 2020-1
Dendrolagus matschiei,http://145.136.242.65:8090/iucn_maps/Dendrolagus_matschiei_2019-10-16_14-22-01_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Dendrolagus matschiei,Occurrence of Dendrolagus matschiei,IUCN (International Union for Conservation of Nature) 2008. Dendrolagus matschiei. The IUCN Red List of Threatened Species. Version 2020-1
Dermochelys coriacea,http://145.136.242.65:8090/iucn_maps/Dermochelys_coriacea_2019-10-16_14-22-05_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Dermochelys coriacea,Occurrence of Dermochelys coriacea,International Union for Conservation of Nature (IUCN) 2013. Dermochelys coriacea. The IUCN Red List of Threatened Species. Version 2020-1
Dicrurus leucophaeus,http://145.136.242.65:8090/iucn_maps/Dicrurus_leucophaeus_2019-10-16_14-22-09_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Dicrurus leucophaeus,Occurrence of Dicrurus leucophaeus,BirdLife International and Handbook of the Birds of the World (2016) 2010. Dicrurus leucophaeus. The IUCN Red List of Threatened Species. Version 2020-1
Dicrurus paradiseus,http://145.136.242.65:8090/iucn_maps/Dicrurus_paradiseus_2019-10-16_14-22-13_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Dicrurus paradiseus,Occurrence of Dicrurus paradiseus,BirdLife International and Handbook of the Birds of the World (2016) 2016. Dicrurus paradiseus. The IUCN Red List of Threatened Species. Version 2020-1
Didelphis aurita,http://145.136.242.65:8090/iucn_maps/Didelphis_aurita_2019-10-16_14-22-18_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Didelphis aurita,Occurrence of Didelphis aurita,International Union for the Conservation of Nature 2015. Didelphis aurita. The IUCN Red List of Threatened Species. Version 2020-1
Diodon hystrix,http://145.136.242.65:8090/iucn_maps/Diodon_hystrix_2019-10-16_14-22-26_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Diodon hystrix,Occurrence of Diodon hystrix,International Union for the Conservation of Nature 2015. Diodon hystrix. The IUCN Red List of Threatened Species. Version 2020-1
Diomedea exulans,http://145.136.242.65:8090/iucn_maps/Diomedea_exulans_2019-10-16_14-22-30_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Diomedea exulans,Occurrence of Diomedea exulans,BirdLife International and Handbook of the Birds of the World (2016) 2016. Diomedea exulans. The IUCN Red List of Threatened Species. Version 2020-1
Dipturus batis,http://145.136.242.65:8090/iucn_maps/Dipturus_batis_2019-10-16_14-22-38_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Dipturus batis,Occurrence of Dipturus batis,International Union for Conservation of Nature (IUCN) 2012. Dipturus batis. The IUCN Red List of Threatened Species. Version 2020-1
Dolichotis patagonum,http://145.136.242.65:8090/iucn_maps/Dolichotis_patagonum_2019-10-16_14-22-43_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Dolichotis patagonum,Occurrence of Dolichotis patagonum,IUCN SSC Small Mammal Specialist Group 2016. Dolichotis patagonum. The IUCN Red List of Threatened Species. Version 2020-1
Dromaius novaehollandiae,http://145.136.242.65:8090/iucn_maps/Dromaius_novaehollandiae_2019-10-16_14-22-49_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Dromaius novaehollandiae,Occurrence of Dromaius novaehollandiae,BirdLife International and Handbook of the Birds of the World (2018) 2017. Dromaius novaehollandiae. The IUCN Red List of Threatened Species. Version 2020-1
Eclectus roratus,http://145.136.242.65:8090/iucn_maps/Eclectus_roratus_2019-10-16_14-22-58_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Eclectus roratus,Occurrence of Eclectus roratus,BirdLife International and Handbook of the Birds of the World (2019) 2019. Eclectus roratus. The IUCN Red List of Threatened Species. Version 2020-1
Elanus caeruleus,http://145.136.242.65:8090/iucn_maps/Elanus_caeruleus_2019-10-16_14-23-06_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Elanus caeruleus,Occurrence of Elanus caeruleus,BirdLife International and Handbook of the Birds of the World (2019) 2019. Elanus caeruleus. The IUCN Red List of Threatened Species. Version 2020-1
Electrophorus electricus,http://145.136.242.65:8090/iucn_maps/Electrophorus_electricus_2019-10-16_14-23-11_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Electrophorus electricus,Occurrence of Electrophorus electricus,"Red List Index (Sampled Approach), Zoological Society of London 2007. Electrophorus electricus. The IUCN Red List of Threatened Species. Version 2020-1"
